id,text,labels,comment,sentiment
2235,kwa wale ambao huona sinema hii kuwa yenye akili au hata yenye ustadi ni kwamba tu waweza kusema akili na uwezo wako wa kufikiri ambao kwa wazi uliutumia kujaribu na kuelewa jaribio hili lenye kusikitisha la mwanadamu kujaribu na kuelewa mambo,0,kwa wale ambao huona sinema hi kuwa yenye akili au hata yenye ustadi ni kwamba tu waweza kusema akili na uwezo wako wa kufikiri ambao kwa wazi uliutumia kujaribu na kuelewa jaribio hili lenye kusikitisha la mwanadamu kujaribu na kuelewa mambo,0
2236,jambo moja zaidi ninaloweza kuvumilia kutokukamilika kisiasa ni jambo zuri sana kwa uhuru wa kisanii na kusimamishwa kwa kutoamini lakini tabia ya kike ya kitumwa ilikuwa kubwa sana,0,jambo moja zaidi ninaloweza kuvumilia kutokukamilika kisiasa ni jambo zuri sana kwa uhuru wa kisani na kusimamishwa kwa kutoamini lakini tabia ya kike ya kitumwa ilikuwa kubwa sana,0
2237,hii ni sinema yenye kufurahisha na yenye kuchekesha sana,1,hi ni sinema yenye kufurahisha na yenye kuchekesha sana,1
2238,mwenye kuvutia sana kwa kila pembe,1,mwenye kuvutia sana kwa kila pembe,1
2239,lina unamna  namna wa ajabu wa kokwa za kisaikolojia zenye kukumbukwa lakini zenye kupendeza,1,lina unamna namna wa ajabu wa kokwa za kisaikolojia zenye kukumbukwa lakini zenye kupendeza,1
2240,kwa furaha yetu twawaona wakicheza michezo na kuwa hatari,1,kwa furaha yetu twawaona wakicheza michezo na kuwa hatari,1
2241,hata ina pindi zenye kupendeza,1,hata ina pindi zenye kupendeza,1
2242,mwanamume aliyekuwa akirekebisha simu kwa kweli alichekesha na maitikio yake kwa kokwa na mkubwa wake wa kazi yalikuwa ya kweli,1,mwanamume aliyekuwa akirekebisha simu kwa kweli alichekesha na maitikio yake kwa kokwa na mkubwa wake wa kazi yalikuwa ya kweli,1
2243,wahusika wote katika filamu hii hupigwa vizuri sana,1,wahusika wote katika filamu hi hupigwa vizuri sana,1
2244,na kwa kweli niliwaona kuwa wenye kuchekesha,1,na kwa kweli niliwaona kuwa wenye kuchekesha,1
2245,kwa kweli hii ni sinema ya werevu sana,1,kwa kweli hi ni sinema ya werevu sana,1
2246,huu ndio ufikisho,1,hu ndio ufikisho,1
2247,naipenda,1,naipenda,1
2248,mwisho ni wa hali ya juu sana hivi kwamba utatoa machozi kamili,1,mwisho ni wa hali ya ju sana hivi kwamba utatoa machozi kamili,1
2249,nimesisimuka sana baada ya kuona sinema kama hii,1,nimesisimuka sana bada ya kuona sinema kama hi,1
2250,sitasahau kamwe jambo hilo sasa,1,sitasahau kamwe jambo hilo sasa,1
2251,si kidhehebu tu kilicho maarufu,1,si kidhehebu tu kilicho marufu,1
2252,mwenye kutua akatulia,0,mwenye kutua akatulia,0
2253,hali za malta ni kavu na za ukame kama mazungumzo,0,hali za malta ni kavu na za ukame kama mazungumzo,0
2254,sinema hii ni mbaya sana,0,sinema hi ni mbaya sana,0
2255,picha za mpira wa magongo zinawatisha walindaji wanaocheza kama tree wenye umri wa miaka  wakipiga mbizi kwa kutumia risasi zilizo na upana wa futi  wa neti nk,0,picha za mpira wa magongo zinawatisha walindaji wanaocheza kama tre wenye umri wa miaka wakipiga mbizi kwa kutumia risasi zilizo na upana wa futi wa neti nk,0
2256,kwa walio yaona yamekupotea bure,0,kwa walio yaona yamekupotea bure,0
2257,kusema sinema hii ni ya kipuuzi,0,kusema sinema hi ni ya kipuzi,0
2258,akaanza kutazama hili lakini hakuamini katika yeyote wa wahusika hao,0,akanza kutazama hili lakini hakuamini katika yeyote wa wahusika hao,0
2259,hasa uhusiano kati ya msaidizi wa duka la kuokea mikate na mhudumu wa hoteli haukunisaidia hata kidogo,0,hasa uhusiano kati ya msaidizi wa duka la kuokea mikate na mhudumu wa hoteli haukunisaidia hata kidogo,0
2260,ilikuwa filamu ya kijuujuu tu na ilinifanya nihisi kwamba ninatazama mchezo badala ya filamu,0,ilikuwa filamu ya kijuju tu na ilinifanya nihisi kwamba ninatazama mchezo badala ya filamu,0
2261,wahusika walikuwa na jukwaa kubwa na hadithi ilikuwa kama jukwaa,0,wahusika walikuwa na jukwa kubwa na hadithi ilikuwa kama jukwa,0
2262,kufikia wakati ambapo njia hiyo ya pyromianiac ilimfunika msaidizi wa i alikuwa amechoka na hakujali kilichofuata na kwa hiyo nikaondoka,0,kufikia wakati ambapo njia hiyo ya pyromianiac ilimfunika msaidizi wa i alikuwa amechoka na hakujali kilichofuata na kwa hiyo nikaondoka,0
2263,nafurahi inope kuiona,0,nafurahi inope kuiona,0
2264,sikucheka wala hata kutabasamu wakati mmoja,0,sikucheka wala hata kutabasamu wakati moja,0
2265,lakini si kitu kingine ila mwayo mmoja tu,0,lakini si kitu kingine ila mwayo moja tu,0
2266,kwa kweli ni wonyesho mzuri sana wa kutazama,1,kwa kweli ni wonyesho mzuri sana wa kutazama,1
2267,ni elimu sana kwa watoto wenye umri wa kati ya miaka  hadi ,1,ni elimu sana kwa watoto wenye umri wa kati ya miaka hadi,1
2268,bila shaka kipande cha asali ni chenye umbo la pia,1,bila shaka kipande cha asali ni chenye umbo la pia,1
2269,ni jambo la kuchekesha,1,ni jambo la kuchekesha,1
2270, babie bop  anavutia sana,1,babie bop anavutia sana,1
2271,watoto pia ni wenye ubaridi,1,watoto pia ni wenye ubaridi,1
2272,lakini askari  jeshi wa dhoruba si mbaya vya kutosha kuweza kufanya sinema mbaya ajabu,0,lakini askari jeshi wa dhoruba si mbaya vya kutosha kuweza kufanya sinema mbaya ajabu,0
2273,na shari ya wasiwasi wake,0,na shari ya wasiwasi wake,0
2274,mtu aliyesema kuwa hes alikuwa na mazungumzo mazuri zaidi na mimea yake yenye madoa ana haki ya kufanya hivyo,0,mtu aliyesema kuwa hes alikuwa na mazungumzo mazuri zaidi na mimea yake yenye madoa ana haki ya kufanya hivyo,0
2275,kila kitu kuhusu sinema hii ni cha kipumbavu,0,kila kitu kuhusu sinema hi ni cha kipumbavu,0
2276,hata ikiwa unapenda sinema mbaya usiitazame sinema hiyo,0,hata ikiwa unapenda sinema mbaya usitazame sinema hiyo,0
2277,hakika huo ni uchafu,0,hakika huo ni uchafu,0
2278,ningeupa mfululizo huu wa televisheni mfululizo wa  kuongezea kama ningeweza,1,ningeupa mfululizo hu wa televisheni mfululizo wa kuongezea kama ningeweza,1
2279,waandishi walikuwa wakipigwa na na ninafikiri waigizaji na waigizaji bora zaidi walikuwa ni nyongeza kwa wahusika hawa wa kipindi hicho walikuwa halisi sana,1,wandishi walikuwa wakipigwa na na ninafikiri waigizaji na waigizaji bora zaidi walikuwa ni nyongeza kwa wahusika hawa wa kipindi hicho walikuwa halisi sana,1
2280,ni lazima niseme kwamba nimepitia visa vingi na ninajikuta nikivitazama tena na tena,1,ni lazima niseme kwamba nimepitia visa vingi na ninajikuta nikivitazama tena na tena,1
2281,sasa unajua ni kwa nini niliitoa ,1,sasa unajua ni kwa nini nilitoa,1
2282,sijui kabisa ni nini hasa kuhusu sinema hii lakini tuliishikilia sana sinema hii yenye kuvutia na imekuwa sehemu ya pekee ya kumbukumbu za familia zetu,1,sijui kabisa ni nini hasa kuhusu sinema hi lakini tulishikilia sana sinema hi yenye kuvutia na imekuwa sehemu ya peke ya kumbukumbu za familia zetu,1
2283,ni kweli kabisa kwamba ninapendekeza sinema hiyo kwa mtu yeyote anayependa sinema nzuri za familia zenye kujenga kwa sababu hivyo ndivyo ilivyo hasa,1,ni kweli kabisa kwamba ninapendekeza sinema hiyo kwa mtu yeyote anayependa sinema nzuri za familia zenye kujenga kwa sababu hivyo ndivyo ilivyo hasa,1
2284,mambo ambayo watoto hao wanne hujikuta ni yenye kuvutia sana kutazama,1,mambo ambayo watoto hao wane hujikuta ni yenye kuvutia sana kutazama,1
2285,hii ni moja ya sinema bora zaidi zinazoonyesha uhusiano wenye nguvu kati ya ndugu na dada zako,1,hi ni moja ya sinema bora zaidi zinazonyesha uhusiano wenye nguvu kati ya ndugu na dada zako,1
2286,hatua nyingine zenye kupendeza zaidi zinaleta wasiwasi zaidi na kupunguza ubishi usiohitajika,1,hatua nyingine zenye kupendeza zaidi zinaleta wasiwasi zaidi na kupunguza ubishi usiohitajika,1
2287,kila kitu kuanzia kufanya kazi hadi sinema ya kompyuta kilikuwa thabiti,1,kila kitu kuanzia kufanya kazi hadi sinema ya kompyuta kilikuwa thabiti,1
2288,hakuna haja ya kuchunguza tatizo hilo,1,hakuna haja ya kuchunguza tatizo hilo,1
2289,mboga ni mwenye kipawa na mwenye matumizi mengi sana katika njia nyingi sana za kuandika na kuonyesha herufi tofauti  tofauti kwenye kiwambo,1,mboga ni mwenye kipawa na mwenye matumizi mengi sana katika njia nyingi sana za kuandika na kuonyesha herufi tofauti tofauti kwenye kiwambo,1
2290,sinema hii ina madhara yake,1,sinema hi ina madhara yake,1
2291,ninafurahi sana kujua mtu mwenye akili wa siku ya kisasa hivyo ni kana kwamba anasahau tamaa ya sanaa ikimsukuma na kutuchukua kama wasikilizaji pamoja naye,1,ninafurahi sana kujua mtu mwenye akili wa siku ya kisasa hivyo ni kana kwamba anasahau tama ya sana ikimsukuma na kutuchukua kama wasikilizaji pamoja naye,1
2292,wahusika wapya walisahau jambo hilo na nilijikuta nikimsahau nani,0,wahusika wapya walisahau jambo hilo na nilijikuta nikimsahau nani,0
2293,nilihisi kana kwamba kwenda kwake katika nchi kavu hakukuwa na faida yoyote,0,nilihisi kana kwamba kwenda kwake katika nchi kavu hakukuwa na faida yoyote,0
2294,haikunifanya niwe na hofu au kunifanya niwahurumie watu waliokuwa wakiniudhi,0,haikunifanya niwe na hofu au kunifanya niwahurumie watu waliokuwa wakiniudhi,0
2295,misogeo ya kamera yenye kutisha ilikuwa pia ikiudhi,0,misogeo ya kamera yenye kutisha ilikuwa pia ikiudhi,0
2296,njama hiyo ilikuwa sawa na hofu ya kila mmoja wao iliyokuwa ya gharama ya chini,0,njama hiyo ilikuwa sawa na hofu ya kila moja wao iliyokuwa ya gharama ya chini,0
2297,kulikuwa na majaribio machache yenye kusikitisha ya kufanya wahusika wawe na kina lakini hayakufaulu katika sehemu nyingine za njama hiyo,0,kulikuwa na majaribio machache yenye kusikitisha ya kufanya wahusika wawe na kina lakini hayakufaulu katika sehemu nyingine za njama hiyo,0
2298,nadhani ilipaswa kuwa mpindo wa werevu kisha ikaangaza nuru fulani juu ya hali hiyo lakini ilikuwa tu ya kipumbavu,0,nadhani ilipaswa kuwa mpindo wa werevu kisha ikangaza nuru fulani ju ya hali hiyo lakini ilikuwa tu ya kipumbavu,0
2299,ukiiona labda unapaswa kuiacha tu kwenye rafu,0,ukiona labda unapaswa kuiacha tu kwenye rafu,0
2300,elias koteasjack palations hucheza vizuri na malaikana ni mwenye joto na yeye huchoka kabisa anapoonekana katika jambo hili na ni mwenye ubaridi kama ilivyo kawaida kwa mchezo wa kele horeni husaidia kufanya sinema hii iwe yenye kufurahisha sana kwa kutenda vizuri na kwa kiasi fulani cha fedha,1,elias koteasjack palations hucheza vizuri na malaikana ni mwenye joto na yeye huchoka kabisa anaponekana katika jambo hili na ni mwenye ubaridi kama ilivyo kawaida kwa mchezo wa kele horeni husaidia kufanya sinema hi iwe yenye kufurahisha sana kwa kutenda vizuri na kwa kiasi fulani cha fedha,1
2301,hii ilikuwa filamu yenye kutisha sana hivi kwamba niliinunua kwa kutumia ebay,1,hi ilikuwa filamu yenye kutisha sana hivi kwamba nilinunua kwa kutumia ebay,1
2302,nilipenda sana mstari wa hadithi na dubu wa spor  alikuwa mwenye kuvutia lakini kama kuna yeyote aliye na swali kuhusu umayamaya wa chuma tu anauliza mbali,1,nilipenda sana mstari wa hadithi na dubu wa spor alikuwa mwenye kuvutia lakini kama kuna yeyote aliye na swali kuhusu umayamaya wa chuma tu anauliza mbali,1
2303,filamu hii isiyofurahisha kabisa ni ya kiwango cha juu na isiyo halisi hivi kwamba katika muda wote wa dakika  za kuteswa kabisa labda nilitazama saa yangu karibu mara ,0,filamu hi isiyofurahisha kabisa ni ya kiwango cha ju na isiyo halisi hivi kwamba katika muda wote wa dakika za kuteswa kabisa labda nilitazama sa yangu karibu mara,0
2304,kengele ya kifua ni ya juu sana kuliko kifaa hiki na inamshusha moyo sana,0,kengele ya kifua ni ya ju sana kuliko kifa hiki na inamshusha moyo sana,0
2305,sinema hii yote inakufanya uwe mgonjwa unapowatazama wazembe hao wote wakitoa udhuru kwa matendo yao ya kipumbavu kwa dakika ,0,sinema hi yote inakufanya uwe mgonjwa unapowatazama wazembe hao wote wakitoa udhuru kwa matendo yao ya kipumbavu kwa dakika,0
2306,mungu na i huwezi kamwe kupata tena dakika ,0,mungu na i huwezi kamwe kupata tena dakika,0
2307,nadhani sehemu zenye kustaajabisha zaidi ni madondoo ya vitabu vyake,1,nadhani sehemu zenye kustajabisha zaidi ni madondo ya vitabu vyake,1
2308,seti zilizobuniwa hasa ili kufanya kazi na kamera ni maridadi ajabu na zenye matokeo,1,seti zilizobuniwa hasa ili kufanya kazi na kamera ni maridadi ajabu na zenye matokeo,1
2309,ingeweza kutumiwa kama mifano kwa mbuni yeyote aliyeweka rasmi,1,ingeweza kutumiwa kama mifano kwa mbuni yeyote aliyeweka rasmi,1
2310,hadithi zilikuwa uvumbuzi wenye nguvu wa asili ya mwanadamu na sanaa,1,hadithi zilikuwa uvumbuzi wenye nguvu wa asili ya mwanadamu na sana,1
2311,baada ya kutazama filamu hii nataka kujifunza zaidi kuhusu kazi za msanii huyu,1,bada ya kutazama filamu hi nataka kujifunza zaidi kuhusu kazi za msani huyu,1
2312,napendekeza sana filamu hii kwa ajili ya mtu yeyote anayependezwa na mashairi ya sanaa ya maonyesho ya siasa au historia ya papanese,1,napendekeza sana filamu hi kwa ajili ya mtu yeyote anayependezwa na mashairi ya sana ya maonyesho ya siasa au historia ya papanese,1
2313,hapa katika upepo na simba twaona fasiri nzuri ajabu ya enzi ya kifalme,1,hapa katika upepo na simba twaona fasiri nzuri ajabu ya enzi ya kifalme,1
2314,kinachofanya hadithi hii iwe tofauti ni ile thamani kubwa sana ya upigaji picha usio na kosa na kuhariri ule mzuri sana unaorusha ridan keith anayecheza historia yenye ukatili na iliyo dhahiri,1,kinachofanya hadithi hi iwe tofauti ni ile thamani kubwa sana ya upigaji picha usio na kosa na kuhariri ule mzuri sana unaorusha ridan keith anayecheza historia yenye ukatili na iliyo dhahiri,1
2315,ingawa upepo na simba wanaelezwa hasa kupitia macho ya mwana huyo kila mshiriki wa familia anaweza kutambua kama ni ndege wa baharini aina ya bnerys wa hali ya juu aina ya brigan bedace bergens firene jahn hustons au steve kanalys pallylys mhovelypny frive ploveroverovet mkubwa wa kijiti,1,ingawa upepo na simba wanaelezwa hasa kupitia macho ya mwana huyo kila mshiriki wa familia anaweza kutambua kama ni ndege wa baharini aina ya bnerys wa hali ya ju aina ya brigan bedace bergens firene jahn hustons au steve kanalys palylys mhovelypny frive ploveroverovet mkubwa wa kijiti,1
2316,hilo ni jambo la kusisimua sana,1,hilo ni jambo la kusisimua sana,1
2317,nadhani ni filamu ya robint ryans iliyo bora zaidi kwa sababu alichora mtu kama baba yangu na alikuwa baba halisi ingawa hakuua mtu yeyote bali aliathirika zaidi wakati wa vita ya ulimwengu ya pili iliyomfanya awe mbaya zaidi,1,nadhani ni filamu ya robint ryans iliyo bora zaidi kwa sababu alichora mtu kama baba yangu na alikuwa baba halisi ingawa hakua mtu yeyote bali aliathirika zaidi wakati wa vita ya ulimwengu ya pili iliyomfanya awe mbaya zaidi,1
2318,haikuwa rahisi kumchangamsha ili apitie tu siku hiyo kwa siku hiyo,1,haikuwa rahisi kumchangamsha ili apitie tu siku hiyo kwa siku hiyo,1
2319,mama yangu na ndugu yangu walilazimika kufanya hivyo wakati ilipoona robirt ryan akionyesha mtu wa aina hiyo ilikuwa mwigizo mzuri sana wa mtu wa aina hii na mimi alivutiwa,1,mama yangu na ndugu yangu walilazimika kufanya hivyo wakati ilipona robirt ryan akionyesha mtu wa aina hiyo ilikuwa mwigizo mzuri sana wa mtu wa aina hi na mimi alivutiwa,1
2320,karibu nyimbo zote zilizo katika msichana wa jalada ni za kizamani na si zenye kupendeza sana,0,karibu nyimbo zote zilizo katika msichana wa jalada ni za kizamani na si zenye kupendeza sana,0
2321,jambo lenye kuudhi zaidi juu ya msichana wa kufunika ni njia ambayo riita nyasi kavuworth hutukuzwa,0,jambo lenye kudhi zaidi ju ya msichana wa kufunika ni njia ambayo rita nyasi kavuworth hutukuzwa,0
2322,kwa bahati mbaya msichana ni mfano wa jinsi holilywood ilivyotumiwa kuwatumia wanawake kujifaidi kifedha,0,kwa bahati mbaya msichana ni mfano wa jinsi holilywod ilivyotumiwa kuwatumia wanawake kujifaidi kifedha,0
2323,hivyo masimulizi mengi yasiyo sahihi hukumbukwa na kila sehemu huandikwa vizuri sana,1,hivyo masimulizi mengi yasiyo sahihi hukumbukwa na kila sehemu huandikwa vizuri sana,1
2324,ile sinema nzuri pia humrembesha sana na kumfanya awe na sura nzuri ya monica,1,ile sinema nzuri pia humrembesha sana na kumfanya awe na sura nzuri ya monica,1
2325,maelezo mazuri juu ya leo ya upendo na bila shaka sinema inayostahili kuonwa,1,maelezo mazuri ju ya leo ya upendo na bila shaka sinema inayostahili kuonwa,1
2326,kwa watu ambao ni wa kwanza kutengeneza filamu nafikiri walifanya kazi nzuri sana,1,kwa watu ambao ni wa kwanza kutengeneza filamu nafikiri walifanya kazi nzuri sana,1
2327,ilipendwa sana nilipokuwa katika sinema nyumba nzuri na maitikio mazuri sana na vicheko vingi,1,ilipendwa sana nilipokuwa katika sinema nyumba nzuri na maitikio mazuri sana na vicheko vingi,1
2328,filamu yake maridadi na namna nilivyohisi nilipotoka nje ya sinema,1,filamu yake maridadi na namna nilivyohisi nilipotoka nje ya sinema,1
2329,mlima huu una kelele za kaskazini na una mtazamo mzuri kuhusu jamii inayowakilisha,1,mlima hu una kelele za kaskazini na una mtazamo mzuri kuhusu jami inayowakilisha,1
2330,i badala ya hivyo niliifurahia,1,i badala ya hivyo nilifurahia,1
2331,niliipenda,1,nilipenda,1
2332,ninawachukulia kwa uzito,0,ninawachukulia kwa uzito,0
2333,hata hivyo hilo lilitokeza hisia ya pekee,1,hata hivyo hilo lilitokeza hisia ya peke,1
2334,kutengeneza vitu vya kale kwa mkono kulikuwa kazi nzuri sana kwa kutumia maandishi hayo,1,kutengeneza vitu vya kale kwa mkono kulikuwa kazi nzuri sana kwa kutumia mandishi hayo,1
2335,ulimwengu ulio bora zaidi ya  ya takataka zilizo katika maduka ya dawa leo,1,ulimwengu ulio bora zaidi ya ya takataka zilizo katika maduka ya dawa leo,1
2336,jukumu lake lilitimizwa vizuri,1,jukumu lake lilitimizwa vizuri,1
2337,si kwa kupiga kelele pia si kwa kiume bali ni sawa tu,1,si kwa kupiga kelele pia si kwa kiume bali ni sawa tu,1
2338,kamera kwa kweli humpenda katika sinema hii,1,kamera kwa kweli humpenda katika sinema hi,1
2339,laiti angalimtupa katika daraka hilo baada ya kuutayarisha mwandiko,1,laiti angalimtupa katika daraka hilo bada ya kutayarisha mwandiko,1
2340,nikiwa raia wa european filamu hiyo ni kikwazo kizuri kwa wakati wangu nikiwa mwanafunzi katika miaka ya  na mambo yaliyoonwa niliyokuwa nikiishi ngambo na kuchangamana na mataifa mengine ingawa hali zilikuwa tofauti kidogo,1,nikiwa raia wa european filamu hiyo ni kikwazo kizuri kwa wakati wangu nikiwa mwanafunzi katika miaka ya na mambo yaliyonwa niliyokuwa nikishi ngambo na kuchangamana na mataifa mengine ingawa hali zilikuwa tofauti kidogo,1
2341,mimi ni shabiki wa filamu yake iliyovutwa vibaya sana,0,mimi ni shabiki wa filamu yake iliyovutwa vibaya sana,0
2342,iliyo mbaya hata zaidi kuliko kupe,0,iliyo mbaya hata zaidi kuliko kupe,0
2343,sinema hiyo ilikuwa mbaya,0,sinema hiyo ilikuwa mbaya,0
2344,sawa na majengo  au  tu yalitumia sehemu kadhaa labda mbomh duni,0,sawa na majengo au tu yalitumia sehemu kadha labda mbomh duni,0
2345,haukuacha chochote ulicho kifikia ila ulikifanya kama kilio nyambuka,0,haukuacha chochote ulicho kifikia ila ulikifanya kama kilio nyambuka,0
2346,filamu hii ni nzuri sana na mpunjaji ni virukato vidogo sana wakati anapoogopa na sehemu zenye raha zaidi zinashikwa chini ya pazia na wakati malaika na mlaghai wanapoimba judi lakini kabla ya hapo hakuna yeyote aliyependekeza kikamili kwamba sinema hizo zitoke kwenye chapa ya pekee kwenye june  jalada lina ulaghai kwenye takataka na malaika chini ya kifuniko cha kifuniko cha june,1,filamu hi ni nzuri sana na mpunjaji ni virukato vidogo sana wakati anapogopa na sehemu zenye raha zaidi zinashikwa chini ya pazia na wakati malaika na mlaghai wanapoimba judi lakini kabla ya hapo hakuna yeyote aliyependekeza kikamili kwamba sinema hizo zitoke kwenye chapa ya peke kwenye june jalada lina ulaghai kwenye takataka na malaika chini ya kifuniko cha kifuniko cha june,1
2347,si rahisi kuelezea filamu hii zaidi ya mandhari za michezo ya kimahaba za mchezo wa kuigiza na mandhari za nje za duka la dawa za kulevya ni za kuchekesha mbwa watumia  nguo wana kitu fulani cha pekee cha kuchekesha cha kuchekecha watakipenda kukinunua kitokeapo huwa na sura mpya,1,si rahisi kuelezea filamu hi zaidi ya mandhari za michezo ya kimahaba za mchezo wa kuigiza na mandhari za nje za duka la dawa za kulevya ni za kuchekesha mbwa watumia nguo wana kitu fulani cha peke cha kuchekesha cha kuchekecha watakipenda kukinunua kitokeapo huwa na sura mpya,1
